id,created_at,text
613758022721011712,2015-06-24 17:18:10,A very good and timely ready - Thank you Khurram Zafar Sir http://t.co/VdVJhXEVdh
613535224530538496,2015-06-24 02:32:51,Good read ... http://t.co/8yy2cMLrpz
613490930612441088,2015-06-23 23:36:50,"The more I hire in Pakistan, the stronger my believe gets that we have the best talent in the world. Our... http://t.co/QKv7ylfbLW"
613357232940433408,2015-06-23 14:45:34,Reading the masterpiece http://t.co/qfwtaXT7yv
613130537369124865,2015-06-22 23:44:46,Third book of the day.  Awesome read http://t.co/apIzoYIXBU
613130179561455616,2015-06-22 23:43:20,"In the world of Big Data, success of analytics means you're doing ok, failure of analytics means you're missing... http://t.co/HwoZK2qTaM"
613085941066919936,2015-06-22 20:47:33,7 Funny Data sets - http://t.co/khjYrjfYy0
613081602390781952,2015-06-22 20:30:19,Reading ... http://t.co/RmFaruzoT9
612995641837404160,2015-06-22 14:48:44,"When you have multiple ways to earn your living, pick focus. It will hurt you in the short term but will always shape you as a better human"
612801438125666304,2015-06-22 01:57:02,جانوروں کے حقوق کا خیال رکھنے والے نجانے انسانوں کو ڈسنا کب چھوڑیں گے ؟
612755733684207616,2015-06-21 22:55:26,Reading ... http://t.co/eC7ArOZIiK
612675383167561729,2015-06-21 17:36:08,This can only happen in Pakistan - http://t.co/cNajjcLjmk
612634858804764672,2015-06-21 14:55:07,"How strange is to hear doctor saying the words like ""Probably"" in the well established field of medicine, the limits of human intelligence"
612406241793568772,2015-06-20 23:46:40,There is nothing sexy about building a startup. It's the game of nerves.
612325392871878656,2015-06-20 18:25:24,"Taqwa is Prevention, Tauba is the Cure."
611662130128011266,2015-06-18 22:29:50,RT @rasbt: Free 15 lecture Deep Learning online course by Nando de Freitas (Oxford university): http://t.co/U2VSjCtFIS
611569287929532416,2015-06-18 16:20:55,The boundaries of deep learning - http://t.co/c0Z6LG9qlx
611548466620162048,2015-06-18 14:58:11,Ramzan Mubarak! http://t.co/a90dtNQ9PU
611532706212478976,2015-06-18 13:55:33,Reading... http://t.co/nwGDU0Wqq6
611292910097723393,2015-06-17 22:02:41,Reading ... http://t.co/E0SxAKEMNr
611120088733724672,2015-06-17 10:35:57,"جیسے جیسے ہوائی جہازمیں آپ ایسٹ سے ویسٹ کی طرف سفر کرتے ہیں ، انسانیت  refine 
ہوتی چلی جاتی ہے"
611119938955182080,2015-06-17 10:35:22,کم ظرف آدمی دشمنی کے بھی لائق نہیں ہوتا
611111693507149824,2015-06-17 10:02:36,جیسے جیسے ہوائی جہازمیں آپ ایسٹ سے ویسٹ کی طرف سفر کرتے ہیں ، انسانیت refine ہوتی چلی جاتی ہے.
610742791732228096,2015-06-16 09:36:43,RT @EFStaff: @zeeshanusmani &amp; @rburnsnc's @PredictifyMe Lands $1.25M to Build Dramatically Different Predictive Analytics Startup  http://t…
610089408029700096,2015-06-14 14:20:24,http://t.co/1pHLi3mJvv
609624400959115265,2015-06-13 07:32:38,"A Great Article - When you are between 25-30, it's not which organization you work for, its which boss you follow.  https://t.co/o9rb5dsLGU"
609606886552244224,2015-06-13 06:23:02,We have raised 1.25M$ - http://t.co/b5zlGDpKqR
608655802858012672,2015-06-10 15:23:46,Dancing for Gods. Best Performance Ever. Meeting with two Heshmas.  See you guys in Hollywood.  @Eisenhower http://t.co/urAPiT1lGc
607132936920440833,2015-06-06 10:32:26,Reading .... http://t.co/qOJ0f8WqMN
606168669580754944,2015-06-03 18:40:47,Life @ a Startup. http://t.co/CWidzOEBbs
606030760936497155,2015-06-03 09:32:47,Hi Everyone. Doing a small research. Do you know anyone among your Facebook friends who has died recently? Can... http://t.co/zJBvLcDwbe
605107568772415488,2015-05-31 20:24:21,Life at Predictify.me http://t.co/jqbkXpZbiK
604657957138132993,2015-05-30 14:37:45,Men behind the voice - https://t.co/A8IZXGcsdc
604340451324223488,2015-05-29 17:36:06,"تم پھر نہ آ سکو گے بتانا تو تھا مجھے 
تم دور جا کے بس گئے میں ڈھونڈتا پھرا .
~ مجید امجد 

Best message I received on my birthday"
603833701496004609,2015-05-28 08:02:27,I am looking for a Peer for the Rah-e-Sulook or Internet of Things. Ready to Mureed-ified instantly and will go... http://t.co/IpFVdqYBnN
603827521134592001,2015-05-28 07:37:54,"Front End Programmer. 2 Positions:

- Hands on experience in Python and Java
- Experience in Djnago framework... http://t.co/CD8MD8GLwW"
603530035497017344,2015-05-27 11:55:48,"OpsWork, BeansTalk, Route 53, Xen Hypervisor, and RedShift - #AWS is the #wordpress for #cloudcomputing"
603472898230099968,2015-05-27 08:08:45,Top 10 Data Mining Algorithms in Plain English - http://t.co/gjgoYxDE9v
603472432402309120,2015-05-27 08:06:54,How to implement 5 powerful probability distributions in Python - http://t.co/j5vhsWuJ66
603215521861926913,2015-05-26 15:06:02,"The coming US Election is not a battle between Republicans and Democrats, it's a battle between two Data Science Teams, Let the fun Begin"
603192668009598977,2015-05-26 13:35:13,Python Vs R Vs SAS - http://t.co/rDYHjNACDm
602494585298751488,2015-05-24 15:21:17,Information is Beautiful - http://t.co/mwCrpGfihu
602426639377506305,2015-05-24 10:51:18,"Just finished, what a book. Can anyone introduced me to Zahra Sabri? http://t.co/F3KYNGP84K"
601814581615329280,2015-05-22 18:19:12,کچھ لوگوں کے لئے قطار میں لگنا ہی کامیابی ہوتا ہے ، اور ایک ہم کے ایک منزل ملی تو دوسری کا سفر شروع .
601612967960936448,2015-05-22 04:58:03,@Femi5987 self learning
601085693914296320,2015-05-20 18:02:51,"کائد اعجم میں کیا گلتی ہے ؟
تلپھوج کی"
601085428251295744,2015-05-20 18:01:48,سب سے بڑی سند بندگی کی ہے
601031016661135360,2015-05-20 14:25:35,"I am editing the special issue of JDMS focusing on Data Sciences for Counter Terrorism. Please do contribute.
http://t.co/frTyhj7G9C"
600961563390967808,2015-05-20 09:49:36,@Femi5987 read this http://t.co/RViuZgffdL
599077666298298368,2015-05-15 05:03:40,گناہ سے رک جانا بھی شکر کی ہی ایک قسم ہے .
598898205242175490,2015-05-14 17:10:33,"A good swimmer can be an ideal candidate to become a data scientist, there are dozens of techniques a data scientist can learn from swimming"
598183856659767297,2015-05-12 17:51:59,Looking for some serious Python Programmers with web scraping experience. Please send me your CVs at hr@predictify.me
598125603150168064,2015-05-12 14:00:31,Reading ... http://t.co/Pey5ao2Des
598014461803245568,2015-05-12 06:38:52,"When you do your work with Excellence, client requirements become a bi-product :-)"
598014150808248320,2015-05-12 06:37:38,جس سونے کی پہرا داری سونے نہ دے ، اسے راہ خدا میں دے کر سوجاؤ - JHOONGA - A wonderful read - http://t.co/eFw7S1DTm7
597457661634871296,2015-05-10 17:46:21,@PredictifyMe Riding Hadoop http://t.co/svXq2khG72
597457496215658496,2015-05-10 17:45:41,This is the closest we can get to #Mahout http://t.co/SemyJSVREf
597457122616479745,2015-05-10 17:44:12,We are Ocean 11 of #BigData http://t.co/IA1GEOtKkM
597332329204428800,2015-05-10 09:28:19,Beautiful..... http://t.co/d3C3x0o5Ko
596355353127727105,2015-05-07 16:46:10,"Looking for an expert UI designer on immediate basis, please apply at hr@predictify.me"
596353718087389184,2015-05-07 16:39:40,Reading http://t.co/lSnCyUTlh5
596192481609265152,2015-05-07 05:58:58,"Pakistan pays an estimated 3,000 million per year in extortion and ransom"
594476500797108224,2015-05-02 12:20:17,@judithravin We're live on CNN this morning - http://t.co/ianKddmmpQ
594476372669517824,2015-05-02 12:19:46,@usembislamabad We're live on CNN this morning - http://t.co/ianKddmmpQ
594476288405999617,2015-05-02 12:19:26,@partiallyd We're live on CNN this morning - http://t.co/ianKddmmpQ
594476218700828673,2015-05-02 12:19:10,@bcaffo We're live on CNN this morning - http://t.co/ianKddmmpQ
594473910696955904,2015-05-02 12:09:59,We're live on CNN this morning - http://t.co/ianKddmmpQ http://t.co/zJGBDxZAU8
594298297596059649,2015-05-02 00:32:10,"This story will get 13,000 hits - http://t.co/ianKddmmpQ"
594257984257069056,2015-05-01 21:51:58,"RT @CNNMoney: Watch: How this startup uses big data to prevent suicide bombings
Full Video → http://t.co/yiUIyw7l1E @PredictifyMe
https://t…"
594164576305840128,2015-05-01 15:40:48,RT @ParijaKavilanz: This #startup could predict #suicidebombings. Watch:http://t.co/Jiaw26vUkC; Read:http://t.co/o6gJeen1Am @jack_regan htt…
593971725093613568,2015-05-01 02:54:29,RT @knkalra: .@gbceducation's @PredictifyMe @zeeshanusmani &amp; Rob Burns w/ @LaurieSegallCNN on #SafeSchools in Pakistan http://t.co/O4WsI2rZ…
593957207693135872,2015-05-01 01:56:48,Our Story on CNN with @LaurieSegallCNN - http://t.co/8srT0CbwJQ
593699542001942529,2015-04-30 08:52:55,"Hi Everyone. 4th part of the novel is out. Rule remains the same, you need to find a needy person or organization... http://t.co/GpyMMaTRc4"
593196536600887296,2015-04-28 23:34:10,4th part of my novel coming this week - Insha Allah http://t.co/iEVnbmqXcJ
593117742825394176,2015-04-28 18:21:04,Enroute to This.  PredictifyMe. Let's do it ... http://t.co/7WNi9OPsh8
592478241509744640,2015-04-26 23:59:55,Reading http://t.co/9xI8EMls4h
592091870555033600,2015-04-25 22:24:37,"Urgently looking for an experienced database developer (Oracle, SQL). Looking for  a job &amp; lives in Islamabad or Karachi. Please connect"
592081847993180160,2015-04-25 21:44:47,"Hi Everyone! Need your help. I need to find this kid in the picture. Please help by any means, even if anyone can... http://t.co/0HNhtvxnHe"
592081775041576960,2015-04-25 21:44:30,Got my monthly prescription :-) http://t.co/NzdM10HXt9
591975843158560771,2015-04-25 14:43:34,"کیا خبر تھی کے آسماں ہم پر 
گر پڑے گا اڑان سے پہلے 
http://t.co/sP7Lh30K8e"
591700171299356672,2015-04-24 20:28:08,"Sabeen Mahmud of T2F shot dead in Karachi, Really, Pakistan, this is what have come to now, kill everyone who... http://t.co/CgOCpI5RM4"
591353999036522497,2015-04-23 21:32:34,RT @datanami: Feature: Schools Get a Leg Up on Terrorists with #BigData http://t.co/jepS1acsNB @PredictifyMe
591353453785571329,2015-04-23 21:30:24,"“Once you try to become unpredictable, that becomes a pattern by itself,” ~ We got featured in #DataNami -... http://t.co/6ahbDkvNHv"
591267666981031937,2015-04-23 15:49:31,And now reading http://t.co/CpEzcn73l3
591086658822410240,2015-04-23 03:50:15,"Making R talk to Vertica on AWS using C# for xAPI is something should be considered as Data Science ""Ijtehad""."
591003243632693248,2015-04-22 22:18:48,Now reading http://t.co/WdtJJAhkXG
590991151387119617,2015-04-22 21:30:45,Reading http://t.co/i93k98XSaz
590618479428038657,2015-04-21 20:49:53,Had a wonderful interview at CNN studios in New York with @LaurieSegallCNN http://t.co/Mboftthxog
590617428775829504,2015-04-21 20:45:42,"Hi Everyone, Here is my public Facebook page. If you like to keep in touch and like my updates, please join me... http://t.co/eK917UkpW6"
590284260633882624,2015-04-20 22:41:49,Find out how blessed you are compare to the rest of the world http://t.co/iAlhcKdsrI. http://t.co/g4VzhnCVFK
590272485951680513,2015-04-20 21:55:02,"Whenever you find yourself on the side of the majority, it is time to pause and reflect.

Mark Twain"
590264740108206081,2015-04-20 21:24:15,"I never bought a book looking at the price. When you need it to read, you need it. I believe it's an insult to... http://t.co/VW2xvV87Ja"
590167700447502336,2015-04-20 14:58:39,"Houston, We Got Zeeshan :-) http://t.co/ceqX7kjHww"
589917492660797440,2015-04-19 22:24:25,Coming soon.  Azan .... http://t.co/yQQFVpyE4K
589916310512934912,2015-04-19 22:19:43,Coming soon ... http://t.co/UgH85cIFmz
589881122332389376,2015-04-19 19:59:53,"I got a pre check, really.  World is changing :-). http://t.co/fOmQgPFPDl"
589168114950086656,2015-04-17 20:46:39,"O Allah, please jump start my heart for your remembrance (Zikr)."
588960170753060864,2015-04-17 07:00:21,"Clojure and xAPI, anyone out there?"
588936814263545857,2015-04-17 05:27:33,"We are 35 people strong team today, Its amazing what we have started 5 months ago with 2 people has grown to 35 in this short span of time."
588671236592508929,2015-04-16 11:52:14,نفس چاہتا ہے کے شرک کرے ، لوگ اسے پوجیں ، اسکی واہ واہ کریں ، اس سے دعاوں کی درخواست کریں ، اسکے مرید بنیں ، بندا... http://t.co/w5b1UcfYR0
588467201444864000,2015-04-15 22:21:28,With President Eisenhower Fellowship George De Lama and Director Tom Ferguson http://t.co/025seRGtY2
588459805154541568,2015-04-15 21:52:05,Plantshelf http://t.co/SHwTsOg363
588458367007371264,2015-04-15 21:46:22,Eisenhower gathering at RTP http://t.co/bE4a7eHRzn
588107645187391489,2015-04-14 22:32:43,CNN Headquarters in New York. Had a good interview http://t.co/La8yScIHS1
587499297194823680,2015-04-13 06:15:22,"If you know HP Vertica and in Pakistan, please contact"
587265344223498241,2015-04-12 14:45:43,"""Did you just roll over your eyes,"" Saudi Arab to Pakistan #50ShadesOfMiddleEast"
587205225582174208,2015-04-12 10:46:50,Every Entrepreneur should read this.  Awesome. http://t.co/h5F4uXxr5x
587204752561274880,2015-04-12 10:44:57,"Ok, this is kind of Dharna (Protest) I can Participate -... http://t.co/owbylx6ivN"
587126720748204032,2015-04-12 05:34:53,Good article - http://t.co/O8kLcqEOhc http://t.co/HKCQT8QedX
587113733622726657,2015-04-12 04:43:16,"How I like to spend my life? wonderful letter from Maulana Hamiduddin Farahi to his Father, Dated September 6,... http://t.co/TE8aUy385k"
587021511510360064,2015-04-11 22:36:49,Very interesting read http://t.co/bNlMS9seBD
587020317207441408,2015-04-11 22:32:04,Got my storage. 24TB of real sophistication. http://t.co/FZo48ql6jc
587019182249619456,2015-04-11 22:27:33,And now my cup tells me how hot it is? Wondering if we can have something for humans too :-) http://t.co/GM3NS4VusC
586815924734394368,2015-04-11 08:59:53,Abdul Rehman got seven stitches. Accidentally cut his thumb. May Allah give him fast recovery. http://t.co/MIE61RUwQH
586589749604786176,2015-04-10 18:01:09,"Review of my upcoming book by Tariq Baloch Sehrai Sb

بے چہرگی کے اس موسم میں، میں سوچ رہا تھا کے حکمت اذاں کیا... http://t.co/nzbyxbK8HD"
586361215921827840,2015-04-10 02:53:02,"How to spend your money? Here is a letter from Maulana Hamiduddin Farahi to his father, dated August 6, 1897.... http://t.co/DWv11sPLEb"
586320552077459456,2015-04-10 00:11:27,"StartUp is a blank white board, the only thing you should know is that you know nothing. You have one black dot... http://t.co/ecrNKbPHYq"
585818955400531968,2015-04-08 14:58:17,"Hi Everyone

We are looking for experienced C# Programmers and Database developers. Please send your CVs to... http://t.co/KFpFfwVvdu"
585605719010992129,2015-04-08 00:50:58,"Dedicated to my friends in politics :-)
غلطی کبھی بانجھ نہیں ہوتی ، اسکے بچے ضرور ہوتے ہیں"
585603992434167808,2015-04-08 00:44:06,RT @PakUSAlumni: #Fulbright Alumnus Spearheads Technology to Make Schools Safe in #Pakistan http://t.co/QFtxXqhSod via @PakUSAlumni @zeesha…
585561197371641856,2015-04-07 21:54:03,Reading ... http://t.co/bLMp25dL0S
585538981145792512,2015-04-07 20:25:46,http://t.co/RGKmdVIAeE
585233824835117058,2015-04-07 00:13:11,"جس دنیا میں ، اسکول میں ١٥٠ بچوں کے قاتل کا نام ""فضل الله "" ہو ، اور کینیا میں یونیورسٹی میں ١٤٧ کرسچین کو گولیوں... http://t.co/MZcHKPElTS"
584444758875058176,2015-04-04 19:57:43,"بہت ہی پختہ مزاج ہے وہ شخص 
یاد رکھتا ہے ، یاد نہیں کرنا"
584433778212347904,2015-04-04 19:14:05,Perfect reading for the weekend http://t.co/DmXGSqCEdn
584134262661586944,2015-04-03 23:23:55,How Great Entrepreneurs Think - A Must Read - http://t.co/Z5S2Sv8KGq
584099574714798080,2015-04-03 21:06:05,Reading. http://t.co/XKdG0yawSD
583849689163902976,2015-04-03 04:33:07,@KirkDBorne Hi. Thanks for Sharing
583846415757135874,2015-04-03 04:20:07,"Hi Guys, hard copies of all of my novels and translations are available. Please contact Kulsum at... http://t.co/69fmEcjZjP"
583457419088568320,2015-04-02 02:34:23,یا الله مجھ کو میرے ہونے پر بخش دے
583457012614352898,2015-04-02 02:32:46,اعمال بھی گیند کی طرح ہوتے ہیں ، bounce ہو کے واپس ضرور آتے ہیں
583377872938754049,2015-04-01 21:18:18,Finally someone make use of his brain while writing. Good one. http://t.co/YzYD3YDzoq
583055992570667008,2015-03-31 23:59:15,آدمی کبھی لوگوں کو دکھانے کے لئے اچھے کام کرتا ہے ، کبھی اپنے آپ کو دکھانے کے لئے ، عمر کا چکر پورا ہو جاتا ہے ریا کاری کا نہیں ہوتا
583022911595872257,2015-03-31 21:47:48,Very good issue http://t.co/ue9pSaYW3Y
582964720333885440,2015-03-31 17:56:34,"RT @SaeSchatz: Impactful talk at @modsimworld by @zeeshanusmani on modeling and predicting IEDs in Pakistan et al. ""IED in Pakistan every 6…"
582928109856530432,2015-03-31 15:31:06,Family Bike http://t.co/XNh62LPtbI
582879072512012288,2015-03-31 12:16:14,Listening to Virginia Governor @ ModSim http://t.co/Dl8SprZ1Vq
582741661408690176,2015-03-31 03:10:13,Suicide Bombing Attacks by Month http://t.co/YCHqdeSaZz
582741566986555393,2015-03-31 03:09:51,Suicide Bombing Attacks by Province http://t.co/qH3WB2oGUU
582668526365868034,2015-03-30 22:19:36,Virginia Beach ... http://t.co/KHPqns0NXc
582608352083079168,2015-03-30 18:20:30,RT @KirkDBorne: 26 Steps on How to Become a #DataScientist for Free: http://t.co/8U8hbmVnZy  #abdsc #BigData by @ZeeshanUsmani (hey there! …
582355550416965632,2015-03-30 01:35:57,Now Reading ... http://t.co/z3bq5F3I1C
582276295624646656,2015-03-29 20:21:01,Reading http://t.co/daYgpJtuPN
582269472184098817,2015-03-29 19:53:54,@kdnuggets @zeeshanusmani Yes. I write this in article. I meant by using Free resources available now days
582258967608467456,2015-03-29 19:12:10,"I will be speaking at the opening session of ModSim tomorrow (Insha Allah) in Virginia Beach, about ""Searching... http://t.co/tDh2S02BWH"
582018094345756672,2015-03-29 03:15:01,@tsadkowsky I learned alot from you. Thanks for being you.
582009062138638336,2015-03-29 02:39:08,"@data_nerd Yes, some basic skills are always needed, I've tried this program with our hires @PredictifyMe and it works perfect"
582007116803620866,2015-03-29 02:31:24,@hmason How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582007082905305089,2015-03-29 02:31:16,@jakeporway How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582007054652444672,2015-03-29 02:31:09,@jamesvgingerich How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582007028878454784,2015-03-29 02:31:03,@jameskobielus How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582007000122286080,2015-03-29 02:30:56,@hackingdata How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582006974176313344,2015-03-29 02:30:50,@jeffreyfkelly How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582006945151782912,2015-03-29 02:30:43,@ocdqblog How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582006919428055041,2015-03-29 02:30:37,@JustinLovell How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582006888977412096,2015-03-29 02:30:30,@kevinweil How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582006859168542720,2015-03-29 02:30:23,@datagenius How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582006834451501056,2015-03-29 02:30:17,@imbigdata How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582006806756470784,2015-03-29 02:30:10,@merv How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582006775735435265,2015-03-29 02:30:03,@medriscoll How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582006747138695168,2015-03-29 02:29:56,@mrogati How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582006716989976577,2015-03-29 02:29:49,@NeilRaden How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582006683527852033,2015-03-29 02:29:41,@pphilp How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582006633628209152,2015-03-29 02:29:29,@peteskomoroch How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582006606310719489,2015-03-29 02:29:22,@mrflip How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582006578649309184,2015-03-29 02:29:16,@prussom How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582006547921797120,2015-03-29 02:29:08,@BigData_paulz How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582006511427158016,2015-03-29 02:29:00,@rjurney How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582006483564384256,2015-03-29 02:28:53,@sidprobstein How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582006435908726785,2015-03-29 02:28:42,@stewarttownsend How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582006394947170304,2015-03-29 02:28:32,@tlipcon How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582006370666295296,2015-03-29 02:28:26,@tsadkowsky How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582006318325587969,2015-03-29 02:28:14,@williammcknight How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582006288080445442,2015-03-29 02:28:06,@YvesMulkers How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582004738608107520,2015-03-29 02:21:57,@Hypatia_LeslieA How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582004717363974144,2015-03-29 02:21:52,@hyounpark How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582004619087220736,2015-03-29 02:21:28,RT @CNNMoney: What if you could stop school bombings days in advance? That's what @PredictifyMe is offering http://t.co/bf55isPzaL http://t…
582004560320856064,2015-03-29 02:21:14,@ParijaKavilanz How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582004428443664384,2015-03-29 02:20:43,@partiallyd How to Become a Data Scientist for Free - https://t.co/DYTxIPjNoB
582004346067402752,2015-03-29 02:20:23,@bcaffo How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582004267751374848,2015-03-29 02:20:05,@AnilBatra How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582004244582002689,2015-03-29 02:19:59,@acroll How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582004213904887809,2015-03-29 02:19:52,@al3xandru How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582004185173876736,2015-03-29 02:19:45,@rethinkdb How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582004153561395203,2015-03-29 02:19:37,@aheineike How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582004125035954176,2015-03-29 02:19:31,@antgoldbloom How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582004096460148736,2015-03-29 02:19:24,@bigdata How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582004067372703744,2015-03-29 02:19:17,@OReillyMedia How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582004014889316352,2015-03-29 02:19:04,@data_nerd How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582003985411747840,2015-03-29 02:18:57,@revodavid How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582003958207524864,2015-03-29 02:18:51,@vcdave How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582003928969056256,2015-03-29 02:18:44,@derrickharris How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582003896970670080,2015-03-29 02:18:36,@dpatil How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582003857665855488,2015-03-29 02:18:27,@Doug_Laney How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582003829446578176,2015-03-29 02:18:20,@edd How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582003781950296064,2015-03-29 02:18:09,@eric_kavanagh How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582003740837695488,2015-03-29 02:17:59,@fhalper How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582003712576466944,2015-03-29 02:17:52,@GilPress How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582003679034679296,2015-03-29 02:17:44,@kdnuggets How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
582003233452732416,2015-03-29 02:15:58,@analyticbridge How to Become a Data Scientist for Free - https://t.co/DYTxIPBog9
581985912168431616,2015-03-29 01:07:08,@PredictifyMe Testing
581985765246119936,2015-03-29 01:06:33,@mgualtieri https://t.co/DYTxIPBog9
581972211197706240,2015-03-29 00:12:42,@AmerUnderground How to Become a Data Scientist for Free - https://t.co/DYTxIPjNoB
581972128406335489,2015-03-29 00:12:22,@analyticbridge How to Become a Data Scientist for Free - https://t.co/DYTxIPjNoB
581971949099868160,2015-03-29 00:11:39,@partiallyd How to Become a Data Scientist for Free - https://t.co/DYTxIPjNoB
581971831441256448,2015-03-29 00:11:11,@DataScienceCtrl How to Become a Data Scientist for Free - https://t.co/DYTxIPjNoB
581970663788961792,2015-03-29 00:06:33,How to Become a Data Scientist for Free -... http://t.co/zUiaTzzu85
581969989730754560,2015-03-29 00:03:52,How to Become a Data Scientist for Free - https://t.co/DYTxIPjNoB
581656309893853184,2015-03-28 03:17:25,Passed Understanding Terrorism by University of Maryland with 100% marks -... http://t.co/wq8vYCOvYa
581655565669109760,2015-03-28 03:14:28,What Data Science can teach to Statistics - Jackknife and Model-free-Confidence-Intervals being my favorite -... http://t.co/hyKnxVujNS
581536207684808704,2015-03-27 19:20:10,"@syetalal @ProPakistaniPK Sure, send me details at zeeshan@predictify.me"
581498499549794304,2015-03-27 16:50:20,Now we are talking ... http://t.co/fp3HvI0Vpj
581328391279902720,2015-03-27 05:34:23,"کبھی منظر بدلنے پر بھی قصّہ چل نہیں پاتا 
کہانی ختم ہوتی ہے کبھی انجام سے پہلے 

امجد اسلام امجد"
581258335736987648,2015-03-27 00:56:01,عاجزی کے بھی بریک ہونے چا ئیں ، اتنی عاجزی کے بندہ کسی کام کا ہی نہ رہے کس کام کی ؟
581251558853242880,2015-03-27 00:29:05,Reading ... http://t.co/pQV2uBhX80
581155201064697856,2015-03-26 18:06:11,RT @raiseawarenez: Gratitude shoutout 2 @zeeshanusmani @kellymcgonigal @CCARE @pierre @SuzanneDiBianca @chademeng @HopeLab their wk is grou…
581117941971742721,2015-03-26 15:38:08,We got featured at CNN - http://t.co/GBCqDnqiwk
581117887408168960,2015-03-26 15:37:55,We got featured at CNN -... http://t.co/cTXeiAKmwP
580956862679379968,2015-03-26 04:58:04,Reading.... http://t.co/nilLd46Vve
580956633817174016,2015-03-26 04:57:09,Reading ... http://t.co/78nfPz40do
580792534772912129,2015-03-25 18:05:05,"My mentor told me once, ""The more you earn, the poor you will be."" - It took me all these years to understand :-)... http://t.co/AXbBuJ0pGt"
580743693071564800,2015-03-25 14:51:00,A very good read http://t.co/N1suKbJvrb
580582339752947713,2015-03-25 04:09:51,http://t.co/1ZcNMhMbOv
580503200048029696,2015-03-24 22:55:22,Reading http://t.co/4ESGrJc6s1
580435894097879040,2015-03-24 18:27:55,گناہوں کی سوچ اور سوچ کے گناہوں میں اتنا ہی فرق ہے جتنا وسوسوں اور پلاننگ میں
580435202855571456,2015-03-24 18:25:10,خودکشی الله پر بے اعتمادی کا نام ہے ، کے نعوذ باللہ میرے مسائل بڑھ گئے اور الله کی رحمت کم پڑ گئی
580398907496239104,2015-03-24 16:00:57,دعاؤں پر کبھی بد نصیبی کی دھول نہیں پڑتی - http://t.co/php5MFcPlj http://t.co/dN9R2xwuEQ
580195420506234880,2015-03-24 02:32:22,We got featured in Tech in Asia - https://t.co/IW7yhwPtdm
580191970754060288,2015-03-24 02:18:39,"Happy 14th Wedding Anniversary with Binish Bhagwanee. You're a gem, I am trying to become a Johri, hang in there :-) http://t.co/udtSLXryC9"
580095244995301377,2015-03-23 19:54:18,Common Sense Guide to Survive a Suicide Bombing Attack - https://t.co/0NL4BWGVJO @SafeSchools @gbceducation @aworldatschool @justinvanfleet
